"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"389","Replacement Fire","11210_24",0.100566,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",70,0.847058824,0,0,0
"390","Replacement Fire","11261_16_23_24",0.0203804,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",51,0.662745098,36,0,0.7336944
"391","Replacement Fire","11270_15",0.0084802,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",9,0.843137255,50533,4.2,428.5299466
"392","Replacement Fire","11270_16_23_24_25",0.0094344,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",71,0.843137255,336,0,3.1699584
"393","Replacement Fire","11350_15_28",0.0130124,"Inter-Mountain Basins Semi-Desert Grassland",78,0.82745098,449,0,5.8425676
"394","Replacement Fire","11350_16_23_24",0.0399014,"Inter-Mountain Basins Semi-Desert Grassland",38,0.82745098,1175,0.1,46.884145
"395","Replacement Fire","11460_15_16_23_24_25_28",0.0516602,"Southern Rocky Mountain Montane-Subalpine Grassland",46,0.698039216,1022,0.1,52.7967244
"396","Replacement Fire","11530_16_23_24_25_27",0.0047642,"Inter-Mountain Basins Greasewood Flat",72,0.882352941,1,0,0.0047642
"397","Replacement Fire","11550_15",0.001297,"North American Warm Desert Riparian Systems",47,0.458823529,890,0.1,1.15433
"398","Replacement Fire","11552_13_14_15",0.001372,"North American Warm Desert Riparian Systems - Stringers",48,0.458823529,1120,0.1,1.53664
"399","Replacement Fire","11552_13_14_15",0.001372,"North American Warm Desert Riparian Systems - Stringers",55,0.458823529,488,0,0.669536
"400","Replacement Fire","11590_15",0.0186712,"Rocky Mountain Montane Riparian Systems",21,0.364705882,8195,0.7,153.010484
"401","Replacement Fire","11590_16_23_24_26",0.0037284,"Rocky Mountain Montane Riparian Systems",39,0.364705882,881,0.1,3.2847204
"402","Replacement Fire","11590_16_23_24_26",0.0037284,"Rocky Mountain Montane Riparian Systems",61,0.364705882,0,0,0
"403","Replacement Fire","11600_15_28",0.0037002,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",29,0.654901961,2126,0.2,7.8666252
"404","Surface Fire","10110_15",0.0011856,"Rocky Mountain Aspen Forest and Woodland",73,0.450980392,2,0,0.0023712
"405","Surface Fire","10160_15_28",0.0004608,"Colorado Plateau Pinyon-Juniper Woodland",2,0.4,175085,14.5,80.679168
"406","Surface Fire","10160_16_23_24_25",0.0004606,"Colorado Plateau Pinyon-Juniper Woodland",34,0.4,752,0.1,0.3463712
"407","Surface Fire","10160_16_23_24_25",0.0004606,"Colorado Plateau Pinyon-Juniper Woodland",57,0.4,19,0,0.0087514
"408","Surface Fire","10190_13_14",0.0013024,"Great Basin Pinyon-Juniper Woodland",53,0,64,0,0.0833536
"409","Surface Fire","10190_15",0.0013222,"Great Basin Pinyon-Juniper Woodland",18,0,8322,0.7,11.0033484
"410","Surface Fire","10230_14_15_24_25",0.0299608,"Madrean Encinal",40,0.517647059,1439,0.1,43.1135912
"411","Surface Fire","10240_14_15_24",0.0293628,"Madrean Lower Montane Pine-Oak Forest and Woodland",41,0.117647059,899,0.1,26.3971572
"412","Surface Fire","10240_14_15_24",0.0293628,"Madrean Lower Montane Pine-Oak Forest and Woodland",63,0.117647059,1,0,0.0293628
"413","Surface Fire","10250_14_15_24_25_26",0.0094216,"Madrean Pinyon-Juniper Woodland",42,0.121568627,1532,0.1,14.4338912
"414","Surface Fire","10250_14_15_24_25_26",0.0094216,"Madrean Pinyon-Juniper Woodland",64,0.121568627,6,0,0.0565296
"415","Surface Fire","10510_15_16_17_22_23_24_25",0.0697628,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",19,1,7935,0.7,553.567818
"416","Surface Fire","10520_15",0.013611,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",20,0.901960784,8586,0.7,116.864046
"417","Surface Fire","10540_15_25",0.0965604,"Southern Rocky Mountain Ponderosa Pine Woodland",6,0,74077,6.1,7152.9047508
"418","Surface Fire","10610_15_25",0.0089478,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",14,0,14882,1.2,133.1611596
"419","Surface Fire","11020_13_15_16_23_24",0.0078848,"Colorado Plateau Pinyon-Juniper Shrubland",36,0,696,0.1,5.4878208
"420","Surface Fire","11020_13_15_16_23_24",0.0078848,"Colorado Plateau Pinyon-Juniper Shrubland",44,0,986,0.1,7.7744128
"421","Surface Fire","11040_15",0.0005036,"Mogollon Chaparral",7,0.82745098,65369,5.4,32.9198284
"422","Surface Fire","11150_15_16_23_24",0.0079214,"Inter-Mountain Basins Juniper Savanna",28,0.266666667,3307,0.3,26.1960698
"423","Surface Fire","11150_15_16_23_24",0.0079214,"Inter-Mountain Basins Juniper Savanna",68,0.266666667,55,0,0.435677
"424","Surface Fire","11160_15_25",0.009525,"Madrean Juniper Savanna",76,0.560784314,455,0,4.333875
"425","Surface Fire","11170_13_15_28",0.08955,"Southern Rocky Mountain Ponderosa Pine Savanna",45,0,1528,0.1,136.8324
"426","Surface Fire","11170_16_23_24",0.1059188,"Southern Rocky Mountain Ponderosa Pine Savanna",69,0,21,0,2.2242948
"427","Surface Fire","11210_15",0.0250022,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",77,0.847058824,112,0,2.8002464
"428","Surface Fire","11210_24",0.0233116,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",70,0.847058824,0,0,0
"429","Surface Fire","11460_15_16_23_24_25_28",0.0483686,"Southern Rocky Mountain Montane-Subalpine Grassland",46,0.698039216,1022,0.1,49.4327092
"430","Surface Fire","11590_15",0.1327698,"Rocky Mountain Montane Riparian Systems",21,0.364705882,8195,0.7,1088.048511
"431","Surface Fire","11590_16_23_24_26",0.0129418,"Rocky Mountain Montane Riparian Systems",39,0.364705882,881,0.1,11.4017258
"432","Surface Fire","11590_16_23_24_26",0.0129418,"Rocky Mountain Montane Riparian Systems",61,0.364705882,0,0,0
"433","Surface Fire","11600_15_28",0.0126064,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",29,0.654901961,2126,0.2,26.8012064
"434","Wind or Weather or Stress","10110_15",0.0029144,"Rocky Mountain Aspen Forest and Woodland",73,0.450980392,2,0,0.0058288
"435","Wind or Weather or Stress","10160_15_28",0.0015388,"Colorado Plateau Pinyon-Juniper Woodland",2,0.4,175085,14.5,269.420798
"436","Wind or Weather or Stress","10160_16_23_24_25",0.0020252,"Colorado Plateau Pinyon-Juniper Woodland",34,0.4,752,0.1,1.5229504
"437","Wind or Weather or Stress","10160_16_23_24_25",0.0020252,"Colorado Plateau Pinyon-Juniper Woodland",57,0.4,19,0,0.0384788
"438","Wind or Weather or Stress","10230_14_15_24_25",0.0048148,"Madrean Encinal",40,0.517647059,1439,0.1,6.9284972
"439","Wind or Weather or Stress","10240_14_15_24",0.0047202,"Madrean Lower Montane Pine-Oak Forest and Woodland",41,0.117647059,899,0.1,4.2434598
"440","Wind or Weather or Stress","10240_14_15_24",0.0047202,"Madrean Lower Montane Pine-Oak Forest and Woodland",63,0.117647059,1,0,0.0047202
"441","Wind or Weather or Stress","10250_14_15_24_25_26",0.005702,"Madrean Pinyon-Juniper Woodland",42,0.121568627,1532,0.1,8.735464
"442","Wind or Weather or Stress","10250_14_15_24_25_26",0.005702,"Madrean Pinyon-Juniper Woodland",64,0.121568627,6,0,0.034212
"443","Wind or Weather or Stress","10510_15_16_17_22_23_24_25",0.0009718,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",19,1,7935,0.7,7.711233
"444","Wind or Weather or Stress","10520_15",0.0033476,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",20,0.901960784,8586,0.7,28.7424936
"445","Wind or Weather or Stress","10550_15_28",0.001988,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",11,0.745098039,28622,2.4,56.900536
"446","Wind or Weather or Stress","10780_16_23_24_25",0.0133666,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",59,0.811764706,18,0,0.2405988
"447","Wind or Weather or Stress","10780_16_23_24_25",0.0133666,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",65,0.811764706,1,0,0.0133666
"448","Wind or Weather or Stress","10803_6_12_15_16_17_18_23_24_25",0.0060638,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",23,0.909803922,7635,0.6,46.297113
"449","Wind or Weather or Stress","10803_6_12_15_16_17_18_23_24_25",0.0060638,"Inter-Mountain Basins Big Sagebrush Shrubland - Semi-Desert",24,0.909803922,7283,0.6,44.1626554
"450","Wind or Weather or Stress","10804_6_12_15_16_17_18_23_24_25",0.0059578,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",4,0.909803922,92898,7.7,553.4677044
"451","Wind or Weather or Stress","10804_6_12_15_16_17_18_23_24_25",0.0059578,"Inter-Mountain Basins Big Sagebrush Shrubland - Upland",30,0.909803922,2070,0.2,12.332646
"452","Wind or Weather or Stress","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",10,0.478431373,33173,2.7,1815.2995406
"453","Wind or Weather or Stress","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",13,0.478431373,18652,1.5,1020.6784744
"454","Wind or Weather or Stress","10810_15_16_23_24_28",0.0547222,"Inter-Mountain Basins Mixed Salt Desert Scrub",60,0.478431373,2,0,0.1094444
"455","Wind or Weather or Stress","10870_4_6_12_13_14_15_17_24_25",0.0111322,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",15,0.721568627,14572,1.2,162.2184184
"456","Wind or Weather or Stress","10870_4_6_12_13_14_15_17_24_25",0.0111322,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",22,0.721568627,6981,0.6,77.7138882
"457","Wind or Weather or Stress","10870_4_6_12_13_14_15_17_24_25",0.0111322,"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",31,0.721568627,1227,0.1,13.6592094
"458","Wind or Weather or Stress","10910_15",0.0088014,"Sonoran Mid-Elevation Desert Scrub",43,0.388235294,1626,0.1,14.3110764
"459","Wind or Weather or Stress","10930_13_15_16_23_24_28",0.0076704,"Southern Colorado Plateau Sand Shrubland",8,0.094117647,62545,5.2,479.745168
"460","Wind or Weather or Stress","10930_13_15_16_23_24_28",0.0076704,"Southern Colorado Plateau Sand Shrubland",66,0.094117647,304,0,2.3318016
"461","Wind or Weather or Stress","11000_15",0.011197,"Chihuahuan Mixed Desert and Thorn Scrub",74,0.478431373,54,0,0.604638
"462","Wind or Weather or Stress","11040_23_24",0.0021884,"Mogollon Chaparral",37,0.82745098,921,0.1,2.0155164
"463","Wind or Weather or Stress","11090_15_25",0.0009802,"Sonoran Paloverde-Mixed Cacti Desert Scrub",75,0.960784314,406,0,0.3979612
"464","Wind or Weather or Stress","11160_15_25",0.0057304,"Madrean Juniper Savanna",76,0.560784314,455,0,2.607332
"465","Wind or Weather or Stress","11270_15",0.1009868,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",9,0.843137255,50533,4.2,5103.1659644
"466","Wind or Weather or Stress","11270_16_23_24_25",0.099726,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",71,0.843137255,336,0,33.507936
"467","Wind or Weather or Stress","11350_15_28",0.021711,"Inter-Mountain Basins Semi-Desert Grassland",78,0.82745098,449,0,9.748239
"468","Wind or Weather or Stress","11350_16_23_24",0.0198358,"Inter-Mountain Basins Semi-Desert Grassland",38,0.82745098,1175,0.1,23.307065
"469","Wind or Weather or Stress","11530_16_23_24_25_27",0.0136052,"Inter-Mountain Basins Greasewood Flat",72,0.882352941,1,0,0.0136052
"470","Wind or Weather or Stress","11550_15",0.0491372,"North American Warm Desert Riparian Systems",47,0.458823529,890,0.1,43.732108
"471","Wind or Weather or Stress","11552_13_14_15",0.1196522,"North American Warm Desert Riparian Systems - Stringers",48,0.458823529,1120,0.1,134.010464
"472","Wind or Weather or Stress","11552_13_14_15",0.1196522,"North American Warm Desert Riparian Systems - Stringers",55,0.458823529,488,0,58.3902736
"473","Wind or Weather or Stress","11590_15",0.1506916,"Rocky Mountain Montane Riparian Systems",21,0.364705882,8195,0.7,1234.917662
"474","Wind or Weather or Stress","11590_16_23_24_26",0.3211198,"Rocky Mountain Montane Riparian Systems",39,0.364705882,881,0.1,282.9065438
"475","Wind or Weather or Stress","11590_16_23_24_26",0.3211198,"Rocky Mountain Montane Riparian Systems",61,0.364705882,0,0,0
"476","Wind or Weather or Stress","11600_15_28",0.3151316,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",29,0.654901961,2126,0.2,669.9697816
